Unspecified injury of left renal vein  subsequent encounter,S35405D,
Salter-Harris Type IV physeal fracture of upper end of humerus  unspecified arm  subsequent encounter for fracture with delayed healing,S49049G,
Salter-Harris Type IV physeal fracture of upper end of humerus  unspecified arm  subsequent encounter for fracture with nonunion,S49049K,
Salter-Harris Type IV physeal fracture of upper end of humerus  unspecified arm  subsequent encounter for fracture with malunion,S49049P,
Salter-Harris Type IV physeal fracture of upper end of humerus  unspecified arm  sequela,S49049S,
Other physeal fracture of upper end of humerus  right arm  initial encounter for closed fracture,S49091A,
Other physeal fracture of upper end of humerus  right arm  subsequent encounter for fracture with routine healing,S49091D,
Other physeal fracture of upper end of humerus  right arm  subsequent encounter for fracture with delayed healing,S49091G,
Other physeal fracture of upper end of humerus  right arm  subsequent encounter for fracture with nonunion,S49091K,
Other physeal fracture of upper end of humerus  right arm  subsequent encounter for fracture with malunion,S49091P,
Other physeal fracture of upper end of humerus  right arm  sequela,S49091S,
Other physeal fracture of upper end of humerus  left arm  initial encounter for closed fracture,S49092A,
Other physeal fracture of upper end of humerus  left arm  subsequent encounter for fracture with routine healing,S49092D,
Other physeal fracture of upper end of humerus  left arm  subsequent encounter for fracture with delayed healing,S49092G,
Other physeal fracture of upper end of humerus  left arm  subsequent encounter for fracture with nonunion,S49092K,
Other physeal fracture of upper end of humerus  left arm  subsequent encounter for fracture with malunion,S49092P,
Other physeal fracture of upper end of humerus  left arm  sequela,S49092S,
Other physeal fracture of upper end of humerus  unspecified arm  initial encounter for closed fracture,S49099A,
Other physeal fracture of upper end of humerus  unspecified arm  subsequent encounter for fracture with routine healing,S49099D,
Other physeal fracture of upper end of humerus  unspecified arm  subsequent encounter for fracture with delayed healing,S49099G,
Other physeal fracture of upper end of humerus  unspecified arm  subsequent encounter for fracture with nonunion,S49099K,
Other physeal fracture of upper end of humerus  unspecified arm  subsequent encounter for fracture with malunion,S49099P,
Other physeal fracture of upper end of humerus  unspecified arm  sequela,S49099S,
Unspecified physeal fracture of lower end of humerus  right arm  initial encounter for closed fracture,S49101A,
Unspecified physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with routine healing,S49101D,
Unspecified physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with delayed healing,S49101G,
Unspecified physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with nonunion,S49101K,
Unspecified physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with malunion,S49101P,
Unspecified physeal fracture of lower end of humerus  right arm  sequela,S49101S,
Unspecified physeal fracture of lower end of humerus  left arm  initial encounter for closed fracture,S49102A,
Unspecified physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with routine healing,S49102D,
Unspecified physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with delayed healing,S49102G,
Unspecified physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with nonunion,S49102K,
Unspecified physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with malunion,S49102P,
Unspecified physeal fracture of lower end of humerus  left arm  sequela,S49102S,
Unspecified physeal fracture of lower end of humerus  unspecified arm  initial encounter for closed fracture,S49109A,
Unspecified physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with routine healing,S49109D,
Unspecified physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with delayed healing,S49109G,
Unspecified physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with nonunion,S49109K,
Unspecified physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with malunion,S49109P,
Unspecified physeal fracture of lower end of humerus  unspecified arm  sequela,S49109S,
Salter-Harris Type I physeal fracture of lower end of humerus  right arm  initial encounter for closed fracture,S49111A,
Salter-Harris Type I physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with routine healing,S49111D,
Salter-Harris Type I physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with delayed healing,S49111G,
Salter-Harris Type I physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with nonunion,S49111K,
Salter-Harris Type I physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with malunion,S49111P,
Salter-Harris Type I physeal fracture of lower end of humerus  right arm  sequela,S49111S,
Salter-Harris Type I physeal fracture of lower end of humerus  left arm  initial encounter for closed fracture,S49112A,
Salter-Harris Type I physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with routine healing,S49112D,
Salter-Harris Type I physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with delayed healing,S49112G,
Salter-Harris Type I physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with nonunion,S49112K,
Salter-Harris Type I physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with malunion,S49112P,
Salter-Harris Type I physeal fracture of lower end of humerus  left arm  sequela,S49112S,
Salter-Harris Type I physeal fracture of lower end of humerus  unspecified arm  initial encounter for closed fracture,S49119A,
Salter-Harris Type I physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with routine healing,S49119D,
Salter-Harris Type I physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with delayed healing,S49119G,
Salter-Harris Type I physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with nonunion,S49119K,
Salter-Harris Type I physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with malunion,S49119P,
Salter-Harris Type I physeal fracture of lower end of humerus  unspecified arm  sequela,S49119S,
Salter-Harris Type II physeal fracture of lower end of humerus  right arm  initial encounter for closed fracture,S49121A,
Salter-Harris Type II physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with routine healing,S49121D,
Salter-Harris Type II physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with delayed healing,S49121G,
Salter-Harris Type II physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with nonunion,S49121K,
Salter-Harris Type II physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with malunion,S49121P,
Salter-Harris Type II physeal fracture of lower end of humerus  right arm  sequela,S49121S,
Salter-Harris Type II physeal fracture of lower end of humerus  left arm  initial encounter for closed fracture,S49122A,
Salter-Harris Type II physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with routine healing,S49122D,
Salter-Harris Type II physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with delayed healing,S49122G,
Salter-Harris Type II physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with nonunion,S49122K,
Salter-Harris Type II physeal fracture of lower end of humerus  left arm  subsequent encounter for fracture with malunion,S49122P,
Salter-Harris Type II physeal fracture of lower end of humerus  left arm  sequela,S49122S,
Salter-Harris Type II physeal fracture of lower end of humerus  unspecified arm  initial encounter for closed fracture,S49129A,
Salter-Harris Type II physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with routine healing,S49129D,
Salter-Harris Type II physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with delayed healing,S49129G,
Salter-Harris Type II physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with nonunion,S49129K,
Salter-Harris Type II physeal fracture of lower end of humerus  unspecified arm  subsequent encounter for fracture with malunion,S49129P,
Salter-Harris Type II physeal fracture of lower end of humerus  unspecified arm  sequela,S49129S,
Salter Harris Type III physeal fracture of lower end of humerus  right arm  initial encounter for closed fracture,S49131A,
Salter Harris Type III physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with routine healing,S49131D,
Salter Harris Type III physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with delayed healing,S49131G,
Salter Harris Type III physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with nonunion,S49131K,
Salter Harris Type III physeal fracture of lower end of humerus  right arm  subsequent encounter for fracture with malunion,S49131P,
